연도,학제,고등학교 유형,시도,교육지원청,행정구역,학교명,본분교,학교상태,설립구분,우편번호,주소,홈페이지,학급수,학생수,교원수
2015,고등학교,일반고,경기,경기,파주시,봉일천고등학교,본교,기존(원)교,공립,413-823,경기도 파주시 조리읍 소곡로 54 (조리읍),bongilcheon.hs.kr,32,"1,032",65
2015,고등학교,일반고,경기,경기,파주시,한민고등학교,본교,기존(원)교,사립,413-855,경기도 파주시 광탄면 혜음로 765 . 한민고등학교 (광탄면),http://www.hanmin.hs.kr,26,803,54
2015,고등학교,일반고,경기,경기,파주시,동패고등학교,본교,기존(원)교,공립,413-833,경기도 파주시 교하로 350 (동패동),http://www.dongpae.hs.kr,38,"1,134",84
2015,고등학교,일반고,경기,경기,파주시,교하고등학교,본교,기존(원)교,공립,413-833,경기도 파주시 책향기로 180 교하고등학교,http://gyoha.hs.kr,31,"1,043",73
2015,고등학교,일반고,경기,경기,파주시,광탄고등학교,본교,기존(원)교,사립,413-852,경기도 파주시 광탄면 혜음로 1128 16 (광탄면),www.ktan.hs.kr,14,377,36
2015,고등학교,일반고,경기,경기,파주시,삼광고등학교,본교,기존(원)교,사립,413-912,경기도 파주시 적성면 청송로 701 (적성면.삼광고등학교),samkwang.hs.kr,6,183,17
2015,고등학교,일반고,경기,경기,파주시,파주고등학교,본교,기존(원)교,사립,413-902,경기도 파주시 문산읍 독산로31번길 39 (문산읍.문산동중학교),www.paju-coh.hs.kr,15,448,34
2015,고등학교,일반고,경기,경기,파주시,금촌고등학교,본교,기존(원)교,공립,413-030,경기도 파주시 쇠재1길 18 (금능동.금촌고등학교),www.geumchon.hs.kr,40,"1,297",83
2015,고등학교,일반고,경기,경기,파주시,문산제일고등학교,본교,기존(원)교,공립,413-040,경기도 파주시 평화로 190 (야동동.문산제일고등학교),www.munsanjeil.hs.kr,36,"1,141",81
2015,고등학교,일반고,경기,경기,파주시,문산고등학교,본교,기존(원)교,공립,413-902,경기도 파주시 문산읍 당동1로 22 . 문산고등학교 (문산읍.문산고등학교),munsan.hs.kr,17,455,36
2015,고등학교,일반고,경기,경기,파주시,문산수억고등학교,본교,기존(원)교,사립,413-862,경기도 파주시 파주읍 우계로 357 (파주읍),www.munsan-gco.hs.kr,31,754,63
2015,고등학교,일반고,경기,경기,파주시,율곡고등학교,본교,기존(원)교,사립,413-872,경기도 파주시 법원읍 사임당로905번길 10 (법원읍.율곡중고등학교),http://yulgok.hs.kr,16,446,34
2015,고등학교,일반고,경기,경기,파주시,한빛고등학교,본교,기존(원)교,공립,413-200,경기도 파주시 한빛로 36 . 한빛고등학교 (야당동),http://hanbit.hs.kr,26,896,59
2015,고등학교,일반고,경기,경기,평택시,평택고등학교,본교,기존(원)교,공립,450-830,경기도 평택시 중앙로 246 (합정동.평택고등학교),www.pyeongtaek.hs.kr,29,976,68
2015,고등학교,일반고,경기,경기,평택시,은혜고등학교,본교,기존(원)교,사립,459-070,경기도 평택시 장안웃길 66 (장안동),eunhye.hs.kr,30,996,67
2015,고등학교,일반고,경기,경기,평택시,청북고등학교,본교,신설(원)교,공립,451-832,경기도 평택시 청북면 안청로4길 55 (청북면),http://www.cheongbuk.hs.kr,10,293,23
2015,고등학교,일반고,경기,경기,평택시,안중고등학교,본교,기존(원)교,사립,451-885,경기도 평택시 안중읍 안중믿음길 32 (안중읍. 안중고등학교),www.anjung.hs.kr,24,724,52
2015,고등학교,일반고,경기,경기,평택시,송탄제일고등학교,본교,기존(원)교,사립,459-010,경기도 평택시 경기대로1376번길 38-6 . 송탄제일고등학교 (서정동),http://www.songtanjeil.hs.kr/,18,641,40
2015,고등학교,일반고,경기,경기,평택시,현화고등학교,본교,기존(원)교,공립,451-885,경기도 평택시 안중읍 안현로서8길 65 (안중읍.현화고등학교),www.hyeonhwa.hs.kr,32,"1,045",72
2015,고등학교,일반고,경기,경기,평택시,평택여자고등학교,본교,기존(원)교,공립,450-815,경기도 평택시 영신로 220 (세교동.평택여자종합고등학교),http://pyongtaek-gh.hs.kr,38,"1,251",84
2015,고등학교,일반고,경기,경기,평택시,태광고등학교,본교,기존(원)교,사립,459-120,경기도 평택시 탄현1로 155 (신장동.태광종합고등학교),http://www.taegwang.hs.kr,30,"1,070",66
2015,고등학교,일반고,경기,경기,평택시,한광여자고등학교,본교,기존(원)교,사립,450-805,경기도 평택시 중앙1로 115 (비전동),http://www.hkg.hs.kr,33,"1,160",73
2015,고등학교,일반고,경기,경기,평택시,송탄고등학교,본교,기존(원)교,공립,459-824,경기도 평택시 정암로 142 (이충동.송탄고등학교),www.songtan.hs.kr,23,663,47
2015,고등학교,일반고,경기,경기,평택시,이충고등학교,본교,기존(원)교,공립,459-030,경기도 평택시 이충로35번길 50 (이충동.이충고등학교),http://www.ichung.hs.kr,33,"1,080",70
2015,고등학교,일반고,경기,경기,평택시,비전고등학교,본교,기존(원)교,공립,450-150,경기도 평택시 비전3로 12 비전동,http://www.bijeon.hs.kr,30,992,62
2015,고등학교,일반고,경기,경기,평택시,효명고등학교,본교,기존(원)교,사립,459-020,경기도 평택시 송탄로 51 (장당동.효명중고등학교),hmh.or.kr,30,"1,081",66
2015,고등학교,일반고,경기,경기,평택시,신한고등학교,본교,기존(원)교,사립,450-150,경기도 평택시 신한1길 26 (비전동),http://shinhan.hs.kr/,31,"1,051",71
2015,고등학교,일반고,경기,경기,평택시,한광고등학교,본교,기존(원)교,사립,450-040,경기도 평택시 중앙1로 115 비전2동 504,hkh.hs.kr,30,"1,050",64
2015,고등학교,일반고,경기,경기,평택시,진위고등학교,본교,기존(원)교,사립,451-861,경기도 평택시 진위면 진위서로 47 (진위면.진위중고등학교),http://jinwee.hs.kr,24,762,53
2015,고등학교,일반고,경기,경기,포천시,포천고등학교,본교,기존(원)교,공립,487-805,경기 포천시 원모루로 40 . 포천고등학교 (신읍동.포천고등학교),www.pocheon.hs.kr,36,999,74
2015,고등학교,일반고,경기,경기,포천시,일동고등학교,본교,기존(원)교,공립,487-851,경기도 포천시 일동면 화동로1079번길 28 . 일동고등학교,www.ildong.hs.kr,20,357,43
2015,고등학교,일반고,경기,경기,포천시,포천일고등학교,본교,기존(원)교,공립,487-878,경기도 포천시 군내면 청군로 3426 (군내면.포천일고등학교),pocheonil.hs.kr,37,"1,012",81
2015,고등학교,일반고,경기,경기,포천시,동남고등학교,본교,기존(원)교,사립,487-823,경기도 포천시 소흘읍 솔모루로3번길 69 (소흘읍.동남고등학교),http://www.dongnam.hs.kr,32,"1,037",70
2015,고등학교,일반고,경기,경기,포천시,관인고등학교,본교,기존(원)교,공립,487-936,경기도 포천시 관인면 관인로 20 (관인면.관인중고등학교),www.kwanin.hs.kr,6,108,17
2015,고등학교,일반고,경기,경기,포천시,송우고등학교,본교,기존(원)교,공립,487-823,경기도 포천시 소흘읍 태봉로 125 (소흘읍.송우고교),http://songwoo.hs.kr/,35,"1,135",76
2015,고등학교,일반고,경기,경기,하남시,남한고등학교,본교,기존(원)교,공립,465-805,경기도 하남시 신평로 25 .(덕풍동.남한고등학교),www.namhan.hs.kr,32,871,71
2015,고등학교,일반고,경기,경기,하남시,미사고등학교,본교,신설(원)교,공립,465-150,경기도 하남시 미사강변한강로 210 (망월동),http://www.misa.hs.kr,10,214,27
2015,고등학교,일반고,경기,경기,하남시,하남고등학교,본교,기존(원)교,사립,465-150,경기도 하남시 미사강변남로 39 . 하남고등학교 (망월동),www.hanam.hs.kr,30,829,67
2015,고등학교,일반고,경기,경기,하남시,신장고등학교,본교,기존(원)교,공립,465-810,경기도 하남시 신장동로 19 (신장동.신장고등학교),shinjang.hs.kr,32,866,71
2015,고등학교,일반고,경기,경기,하남시,풍산고등학교,본교,기존(원)교,공립,465-835,경기도 하남시 덕풍서로 11 (덕풍동),http://www.p-s.hs.kr,25,646,59
2015,고등학교,일반고,경기,경기,화성시,병점고등학교,본교,기존(원)교,공립,445-360,경기도 화성시 병점중앙로 72 (병점동.병점고등학교),www.byeongjeom.or.kr,32,"1,197",74
2015,고등학교,일반고,경기,경기,화성시,봉담고등학교,본교,기존(원)교,공립,445-893,경기도 화성시 봉담읍 상봉길 42 (봉담읍.봉담고등학교),http://www.bongdam.hs.kr/,26,974,56
2015,고등학교,일반고,경기,경기,화성시,남양고등학교,본교,기존(원)교,공립,445-010,경기도 화성시 시청로45번길 23 (남양동.남양고등학교),http://namyang.hs.kr/,21,530,47
2015,고등학교,일반고,경기,경기,화성시,동탄중앙고등학교,본교,신설(원)교,공립,445-140,경기도 화성시 동탄대로시범길 167 . 동탄중앙고등학교 (청계동),http://dtcenter.hs.kr,15,427,32
2015,고등학교,일반고,경기,경기,화성시,삼괴고등학교,본교,기존(원)교,사립,445-955,경기도 화성시 우정읍 장안로 35 (우정읍.삼괴고등학교),www.samgoe.hs.kr,26,713,59
2015,고등학교,일반고,경기,경기,화성시,동탄고등학교,본교,기존(원)교,공립,445-160,경기도 화성시 동탄공원로1길 26-7 (반송동.동탄고등학교),www.dongtan.hs.kr,31,"1,191",67
2015,고등학교,일반고,경기,경기,화성시,능동고등학교,본교,기존(원)교,공립,445-320,경기도 화성시 동탄원천로 315-26 (능동고등학교),http://www.neungdong.hs.kr,25,957,57
2015,고등학교,일반고,경기,경기,화성시,반송고등학교,본교,기존(원)교,공립,445-160,경기도 화성시 동탄반석로 . 21 (반송동),http://bansong.hs.kr,30,"1,184",73
2015,고등학교,일반고,경기,경기,화성시,송산고등학교,본교,기존(원)교,사립,445-874,경기도 화성시 송산면 송산포도로 102-21 (송산면.송산종합고등학교),www.songsan.hs.kr,15,434,31
2015,고등학교,일반고,경기,경기,화성시,화성반월고등학교,본교,신설(원)교,공립,445-330,경기도 화성시 효행로 1281-66 (반월동),http://hsbanwol.hs.kr,11,410,24
2015,고등학교,일반고,경기,경기,화성시,화성고등학교,본교,기존(원)교,사립,445-925,경기도 화성시 향남읍 장짐길 4 . 화성고등학교 (향남읍.화성중고등학교),www.hwasung.hs.kr,27,"1,009",60
2015,고등학교,일반고,경기,경기,화성시,안화고등학교,본교,기존(원)교,공립,445-360,경기도 화성시 병점3로 132-19 (병점동.안화고등학교),anhwa.hs.kr,32,"1,203",71
2015,고등학교,일반고,경기,경기,화성시,예당고등학교,본교,기존(원)교,공립,445-170,경기도 화성시 삼성1로 47 (석우동.예당고등학교),http://hiyedang.hs.kr,31,"1,189",76
2015,고등학교,일반고,경기,경기,화성시,향일고등학교,본교,기존(원)교,공립,445-926,경기도 화성시 향남읍 행정중앙2로 28 향일고등학교 (향남읍),http://www.hyangil.hs.kr,26,923,56
2015,고등학교,일반고,경기,경기,화성시,향남고등학교,본교,기존(원)교,공립,445-926,경기도 화성시 향남읍 행정동로 49 (향남읍.향남고등학교),http://www.hyangnam.hs.kr,25,909,52
2015,고등학교,일반고,경기,경기,화성시,비봉고등학교,본교,기존(원)교,사립,445-842,경기도 화성시 비봉면 양노로 109 . 5 (비봉면),bibong.hs.kr,33,"1,105",80
2015,고등학교,일반고,경기,경기,화성시,나루고등학교,본교,기존(원)교,공립,445-160,경기도 화성시 금반2길 13 (반송동.나루고등학교),http://www.naru.hs.kr,24,902,56
2015,고등학교,일반고,경남,경남,거제시,거제상문고등학교,본교,기존(원)교,공립,656-301,경상남도 거제시 수양로 29 거제상문고등학교 (문동동),http://gj-sangmoon-h.gne.go.kr,35,"1,290",70
2015,고등학교,일반고,경남,경남,거제시,거제중앙고등학교,본교,기존(원)교,공립,656-938,경상남도 거제시 중곡로2길 61 (고현동.거제중앙고등학교),gjjungang-h.gne.go.kr,35,"1,303",80
2015,고등학교,일반고,경남,경남,거제시,거제옥포고등학교,본교,기존(원)교,공립,656-812,경상남도 거제시 연초면 국산로 27 (연초면.거제옥포고등학교),http://www.okpo.hs.kr/,32,"1,099",67
2015,고등학교,일반고,경남,경남,거제시,거제고등학교,본교,기존(원)교,사립,656-902,경상남도 거제시 아주로3길 61 . 거제고등학교 (아주동.거제중고등학교),www.geoje.hs.kr,27,"1,017",56
2015,고등학교,일반고,경남,경남,거제시,해성고등학교,본교,기존(원)교,사립,656-910,경상남도 거제시 두모길 4 (장승포동.해성고등학교),www.haeseong.kr,27,"1,039",59
2015,고등학교,일반고,경남,경남,거제시,연초고등학교,본교,기존(원)교,공립,656-811,경상남도 거제시 연초면 연사1길 40 (연초면),http://www.yeoncho.hs.kr,29,"1,104",64
2015,고등학교,일반고,경남,경남,거창군,대성일고등학교,본교,기존(원)교,사립,670-801,경상남도 거창군 거창읍 거열로7길 57 . 대성일고등학교,http://kcds.hs.kr,16,444,33
2015,고등학교,일반고,경남,경남,거창군,거창중앙고등학교,본교,기존(원)교,사립,670-801,경상남도 거창군 거창읍 성산길 36 (거창읍.중앙고등학교),http://gcjungang-h.gne.go.kr,21,602,44
2015,고등학교,일반고,경남,경남,거창군,거창대성고등학교,본교,기존(원)교,사립,670-807,경상남도 거창군 거창읍 거열로 81 (거창읍.거창대성고등학교),http://gcdaeseong-h.gne.go.kr,21,596,43
2015,고등학교,일반고,경남,경남,거창군,아림고등학교,본교,기존(원)교,공립,670-802,경상남도 거창군 거창읍 정장길 19 (거창읍.아림고등학교),sangsalmi.hs.kr,17,366,35
2015,고등학교,일반고,경남,경남,거창군,거창여자고등학교,본교,기존(원)교,공립,670-809,경상남도 거창군 거창읍 죽전1길 72 (거창읍.거창여자고등학교),www.gcgh.hs.kr,15,427,37
2015,고등학교,일반고,경남,경남,거창군,거창고등학교,본교,기존(원)교,사립,670-809,경상남도 거창군 거창읍 죽전4길 36 (거창읍.거창고등학교),geochang-h.gne.go.kr,12,355,27
2015,고등학교,일반고,경남,경남,고성군,고성고등학교,본교,기존(원)교,사립,638-813,경상남도 고성군 회화면 배둔서길 42-5 (회화면),www.goseong.hs.kr,19,507,43
2015,고등학교,일반고,경남,경남,고성군,철성고등학교,본교,기존(원)교,사립,638-816,경상남도 고성군 고성읍 대가로 12 (고성읍),www.cheolseong.hs.kr,12,329,28
